	day_of_week	day_of_month	month	time_of_day	topic_train	t_bullet	t_limited	t_northbound	timestamp	train_id_x	tweet_id	uid	is_delay	delay_minor	delay_med	delay_major	delay_catastrophic	is_backlog	is_canceled	is_passing	is_accident	is_medical	is_mechanical	is_customer	is_event	id	temp	precipiation	visability	windspeed	humidity	cloudcover
336	3	1	10	error	'360', '262', ''	0	1	0	2015-10-01 23:36:24	262	649729608636469249	159649735197408129024	0	0	0	0	0	0	0	0	0	0	0	0	0	649729608636469249	65.885	0.000666666666667	9.9925	5.97304347826	0.785416666667	0.212
337	3	1	10	error	'360', '262', ''	0	1	0	2015-10-01 23:36:24	262	649729608636469249	159649735197408129024	0	0	0	0	0	0	0	0	0	0	0	0	0	649729608636469249	65.885	0.000666666666667	9.9925	5.97304347826	0.785416666667	0.212
338	3	1	10	error	'360', '262', ''	0	1	0	2015-10-01 23:36:24	262	649729608636469249	360649734646515658753	1	0	0	0	0	0	0	0	0	0	0	0	0	649729608636469249	65.885	0.000666666666667	9.9925	5.97304347826	0.785416666667	0.212
339	3	1	10	error	'360', '262', ''	0	1	0	2015-10-01 23:36:24	262	649729608636469249	360649734646515658753	1	0	0	0	0	0	0	0	0	0	0	0	0	649729608636469249	65.885	0.000666666666667	9.9925	5.97304347826	0.785416666667	0.212
340	3	1	10	error	'360', '262', ''	0	1	0	2015-10-01 23:36:24	262	649729608636469249	360649734646515658753	1	0	0	0	0	0	0	0	0	0	0	0	0	649729608636469249	65.885	0.000666666666667	9.9925	5.97304347826	0.785416666667	0.212
341	3	1	10	error	'360', '262', ''	0	1	0	2015-10-01 23:36:24	262	649729608636469249	360649734646515658753	1	0	0	0	0	0	0	0	0	0	0	0	0	649729608636469249	65.885	0.000666666666667	9.9925	5.97304347826	0.785416666667	0.212
342	3	1	10	error	'360', '262', ''	0	1	0	2015-10-01 23:36:24	262	649729608636469249	360649734646515658753	1	0	0	0	0	0	0	0	0	0	0	0	0	649729608636469249	65.885	0.000666666666667	9.9925	5.97304347826	0.785416666667	0.212
343	3	1	10	error	'360', '262', ''	0	1	0	2015-10-01 23:36:24	262	649729608636469249	360649734646515658753	1	0	0	0	0	0	0	0	0	0	0	0	0	649729608636469249	65.885	0.000666666666667	9.9925	5.97304347826	0.785416666667	0.212
344	3	1	10	error	'360', '262', ''	0	1	0	2015-10-01 23:36:24	262	649729608636469249	360649734646515658753	1	0	0	0	0	0	0	0	0	0	0	0	0	649729608636469249	65.885	0.000666666666667	9.9925	5.97304347826	0.785416666667	0.212
345	3	1	10	error	'360', '262', ''	0	1	0	2015-10-01 23:36:24	262	649729608636469249	360649734646515658753	1	0	0	0	0	0	0	0	0	0	0	0	0	649729608636469249	65.885	0.000666666666667	9.9925	5.97304347826	0.785416666667	0.212
346	3	1	10	error	'360', '262', ''	1	0	0	2015-10-01 23:36:24	360	649729608636469249	159649730884631789569	1	0	0	0	0	0	0	0	1	0	0	0	0	649729608636469249	65.885	0.000666666666667	9.9925	5.97304347826	0.785416666667	0.212
347	3	1	10	error	'360', '262', ''	1	0	0	2015-10-01 23:36:24	360	649729608636469249	159649730884631789569	1	0	0	0	0	0	0	0	1	0	0	0	0	649729608636469249	65.885	0.000666666666667	9.9925	5.97304347826	0.785416666667	0.212
348	3	1	10	error	'360', '262', ''	1	0	0	2015-10-01 23:36:24	360	649729608636469249	159649730884631789569	1	0	0	0	0	0	0	0	1	0	0	0	0	649729608636469249	65.885	0.000666666666667	9.9925	5.97304347826	0.785416666667	0.212
349	3	1	10	error	'360', '262', ''	1	0	0	2015-10-01 23:36:24	360	649729608636469249	159649730884631789569	1	0	0	0	0	0	0	0	1	0	0	0	0	649729608636469249	65.885	0.000666666666667	9.9925	5.97304347826	0.785416666667	0.212
350	3	1	10	error	'360', '262', ''	1	0	0	2015-10-01 23:36:24	360	649729608636469249	159649730884631789569	1	0	0	0	0	0	0	0	1	0	0	0	0	649729608636469249	65.885	0.000666666666667	9.9925	5.97304347826	0.785416666667	0.212
351	3	1	10	error	'360', '262', ''	1	0	0	2015-10-01 23:36:24	360	649729608636469249	159649730884631789569	1	0	0	0	0	0	0	0	1	0	0	0	0	649729608636469249	65.885	0.000666666666667	9.9925	5.97304347826	0.785416666667	0.212
352	3	1	10	error	'360', '262', ''	1	0	0	2015-10-01 23:36:24	360	649729608636469249	159649730884631789569	1	0	0	0	0	0	0	0	1	0	0	0	0	649729608636469249	65.885	0.000666666666667	9.9925	5.97304347826	0.785416666667	0.212
353	3	1	10	error	'360', '262', ''	1	0	0	2015-10-01 23:36:24	360	649729608636469249	159649730884631789569	1	0	0	0	0	0	0	0	1	0	0	0	0	649729608636469249	65.885	0.000666666666667	9.9925	5.97304347826	0.785416666667	0.212
354	3	1	10	error	'360', '262', ''	1	0	0	2015-10-01 23:36:24	360	649729608636469249	360649729608636469249	1	0	0	0	0	1	0	0	0	0	0	0	0	649729608636469249	65.885	0.000666666666667	9.9925	5.97304347826	0.785416666667	0.212
355	3	1	10	error	'360', '262', ''	1	0	0	2015-10-01 23:36:24	360	649729608636469249	360649729608636469249	1	0	0	0	0	1	0	0	0	0	0	0	0	649729608636469249	65.885	0.000666666666667	9.9925	5.97304347826	0.785416666667	0.212
356	3	1	10	error	'360', '262', ''	1	0	0	2015-10-01 23:36:24	360	649729608636469249	360649729608636469249	1	0	0	0	0	1	0	0	0	0	0	0	0	649729608636469249	65.885	0.000666666666667	9.9925	5.97304347826	0.785416666667	0.212
357	3	1	10	error	'360', '262', ''	1	0	0	2015-10-01 23:36:24	360	649729608636469249	360649729608636469249	1	0	0	0	0	1	0	0	0	0	0	0	0	649729608636469249	65.885	0.000666666666667	9.9925	5.97304347826	0.785416666667	0.212
358	3	1	10	error	'360', '262', ''	1	0	0	2015-10-01 23:36:24	360	649729608636469249	360649729608636469249	1	0	0	0	0	1	0	0	0	0	0	0	0	649729608636469249	65.885	0.000666666666667	9.9925	5.97304347826	0.785416666667	0.212
359	3	1	10	error	'360', '262', ''	1	0	0	2015-10-01 23:36:24	360	649729608636469249	360649729608636469249	1	0	0	0	0	1	0	0	0	0	0	0	0	649729608636469249	65.885	0.000666666666667	9.9925	5.97304347826	0.785416666667	0.212
360	3	1	10	error	'360', '262', ''	1	0	0	2015-10-01 23:36:24	360	649729608636469249	360649729608636469249	1	0	0	0	0	1	0	0	0	0	0	0	0	649729608636469249	65.885	0.000666666666667	9.9925	5.97304347826	0.785416666667	0.212
361	3	1	10	error	'360', '262', ''	1	0	0	2015-10-01 23:36:24	360	649729608636469249	360649729608636469249	1	0	0	0	0	1	0	0	0	0	0	0	0	649729608636469249	65.885	0.000666666666667	9.9925	5.97304347826	0.785416666667	0.212
362	3	1	10	error	'360', '262', ''	1	0	0	2015-10-01 23:36:24	360	649729608636469249	360649729608636469249	1	0	0	0	0	1	0	0	0	0	0	0	0	649729608636469249	65.885	0.000666666666667	9.9925	5.97304347826	0.785416666667	0.212
363	3	1	10	error	'360', '262', ''	1	0	0	2015-10-01 23:36:24	360	649729608636469249	360649729608636469249	1	0	0	0	0	1	0	0	0	0	0	0	0	649729608636469249	65.885	0.000666666666667	9.9925	5.97304347826	0.785416666667	0.212
364	3	1	10	error	'360', '262', ''	1	0	0	2015-10-01 23:36:24	360	649729608636469249	360649729608636469249	1	0	0	0	0	1	0	0	0	0	0	0	0	649729608636469249	65.885	0.000666666666667	9.9925	5.97304347826	0.785416666667	0.212
365	3	1	10	error	'360', '262', ''	1	0	0	2015-10-01 23:36:24	360	649729608636469249	360649729608636469249	1	0	0	0	0	1	0	0	0	0	0	0	0	649729608636469249	65.885	0.000666666666667	9.9925	5.97304347826	0.785416666667	0.212
366	3	1	10	error	'360', '262', ''	1	0	0	2015-10-01 23:36:24	360	649729608636469249	360649729608636469249	1	0	0	0	0	1	0	0	0	0	0	0	0	649729608636469249	65.885	0.000666666666667	9.9925	5.97304347826	0.785416666667	0.212
367	3	1	10	error	'360', '262', ''	1	0	0	2015-10-01 23:36:24	360	649729608636469249	360649729608636469249	1	0	0	0	0	1	0	0	0	0	0	0	0	649729608636469249	65.885	0.000666666666667	9.9925	5.97304347826	0.785416666667	0.212
368	3	1	10	error	'360', '262', ''	1	0	0	2015-10-01 23:36:24	360	649729608636469249	360649729608636469249	1	0	0	0	0	1	0	0	0	0	0	0	0	649729608636469249	65.885	0.000666666666667	9.9925	5.97304347826	0.785416666667	0.212
369	3	1	10	error	'360', '262', ''	1	0	0	2015-10-01 23:36:24	360	649729608636469249	360649729608636469249	1	0	0	0	0	1	0	0	0	0	0	0	0	649729608636469249	65.885	0.000666666666667	9.9925	5.97304347826	0.785416666667	0.212
370	3	1	10	error	'360', '262', ''	1	0	0	2015-10-01 23:36:24	360	649729608636469249	360649729608636469249	1	0	0	0	0	1	0	0	0	0	0	0	0	649729608636469249	65.885	0.000666666666667	9.9925	5.97304347826	0.785416666667	0.212
371	3	1	10	error	'360', '262', ''	1	0	0	2015-10-01 23:36:24	360	649729608636469249	360649729608636469249	1	0	0	0	0	1	0	0	0	0	0	0	0	649729608636469249	65.885	0.000666666666667	9.9925	5.97304347826	0.785416666667	0.212
372	3	1	10	error	'360', '262', ''	1	0	0	2015-10-01 23:36:24	360	649729608636469249	360649729608636469249	1	0	0	0	0	1	0	0	0	0	0	0	0	649729608636469249	65.885	0.000666666666667	9.9925	5.97304347826	0.785416666667	0.212
373	3	1	10	error	'360', '262', ''	1	0	0	2015-10-01 23:36:24	360	649729608636469249	360649729608636469249	1	0	0	0	0	1	0	0	0	0	0	0	0	649729608636469249	65.885	0.000666666666667	9.9925	5.97304347826	0.785416666667	0.212
374	3	1	10	error	'360', '262', ''	1	0	0	2015-10-01 23:36:24	360	649729608636469249	360649729608636469249	1	0	0	0	0	1	0	0	0	0	0	0	0	649729608636469249	65.885	0.000666666666667	9.9925	5.97304347826	0.785416666667	0.212
375	3	1	10	error	'360', '262', ''	1	0	0	2015-10-01 23:36:24	360	649729608636469249	360649729608636469249	1	0	0	0	0	1	0	0	0	0	0	0	0	649729608636469249	65.885	0.000666666666667	9.9925	5.97304347826	0.785416666667	0.212
376	3	1	10	error	'360', '262', ''	1	0	0	2015-10-01 23:36:24	360	649729608636469249	360649729608636469249	1	0	0	0	0	1	0	0	0	0	0	0	0	649729608636469249	65.885	0.000666666666667	9.9925	5.97304347826	0.785416666667	0.212
377	3	1	10	error	'360', '262', ''	1	0	0	2015-10-01 23:36:24	360	649729608636469249	360649729608636469249	1	0	0	0	0	1	0	0	0	0	0	0	0	649729608636469249	65.885	0.000666666666667	9.9925	5.97304347826	0.785416666667	0.212
378	3	1	10	error	'360', '262', ''	1	0	0	2015-10-01 23:36:24	360	649729608636469249	360649729608636469249	1	0	0	0	0	1	0	0	0	0	0	0	0	649729608636469249	65.885	0.000666666666667	9.9925	5.97304347826	0.785416666667	0.212
379	3	1	10	error	'360', '262', ''	1	0	0	2015-10-01 23:36:24	360	649729608636469249	360649729608636469249	1	0	0	0	0	1	0	0	0	0	0	0	0	649729608636469249	65.885	0.000666666666667	9.9925	5.97304347826	0.785416666667	0.212
380	3	1	10	error	'360', '262', ''	1	0	0	2015-10-01 23:36:24	360	649729608636469249	360649729608636469249	1	0	0	0	0	1	0	0	0	0	0	0	0	649729608636469249	65.885	0.000666666666667	9.9925	5.97304347826	0.785416666667	0.212
381	3	1	10	error	'360', '262', ''	1	0	0	2015-10-01 23:36:24	360	649729608636469249	360649729608636469249	1	0	0	0	0	1	0	0	0	0	0	0	0	649729608636469249	65.885	0.000666666666667	9.9925	5.97304347826	0.785416666667	0.212
382	3	1	10	error	'360', '262', ''	1	0	0	2015-10-01 23:36:24	360	649729608636469249	360649729608636469249	1	0	0	0	0	1	0	0	0	0	0	0	0	649729608636469249	65.885	0.000666666666667	9.9925	5.97304347826	0.785416666667	0.212
383	3	1	10	error	'360', '262', ''	1	0	0	2015-10-01 23:36:24	360	649729608636469249	360649729608636469249	1	0	0	0	0	1	0	0	0	0	0	0	0	649729608636469249	65.885	0.000666666666667	9.9925	5.97304347826	0.785416666667	0.212
384	3	1	10	error	'360', '262', ''	1	0	0	2015-10-01 23:36:24	360	649729608636469249	360649729608636469249	1	0	0	0	0	1	0	0	0	0	0	0	0	649729608636469249	65.885	0.000666666666667	9.9925	5.97304347826	0.785416666667	0.212
385	3	1	10	error	'360', '262', ''	1	0	0	2015-10-01 23:36:24	360	649729608636469249	360649729608636469249	1	0	0	0	0	1	0	0	0	0	0	0	0	649729608636469249	65.885	0.000666666666667	9.9925	5.97304347826	0.785416666667	0.212
386	3	1	10	error	'360', '262', ''	0	1	0	2015-10-01 23:36:24	262	649729608636469249	360649729608636469249	1	0	0	0	0	1	0	0	0	0	0	0	0	649729608636469249	65.885	0.000666666666667	9.9925	5.97304347826	0.785416666667	0.212
387	3	1	10	error	'360', '262', ''	0	1	0	2015-10-01 23:36:24	262	649729608636469249	360649729608636469249	1	0	0	0	0	1	0	0	0	0	0	0	0	649729608636469249	65.885	0.000666666666667	9.9925	5.97304347826	0.785416666667	0.212
388	3	1	10	error	'360', '262', ''	0	1	0	2015-10-01 23:36:24	262	649729608636469249	360649729608636469249	1	0	0	0	0	1	0	0	0	0	0	0	0	649729608636469249	65.885	0.000666666666667	9.9925	5.97304347826	0.785416666667	0.212
389	3	1	10	error	'360', '262', ''	0	1	0	2015-10-01 23:36:24	262	649729608636469249	360649729608636469249	1	0	0	0	0	1	0	0	0	0	0	0	0	649729608636469249	65.885	0.000666666666667	9.9925	5.97304347826	0.785416666667	0.212
390	3	1	10	error	'360', '262', ''	0	1	0	2015-10-01 23:36:24	262	649729608636469249	360649729608636469249	1	0	0	0	0	1	0	0	0	0	0	0	0	649729608636469249	65.885	0.000666666666667	9.9925	5.97304347826	0.785416666667	0.212
391	3	1	10	error	'360', '262', ''	0	1	0	2015-10-01 23:36:24	262	649729608636469249	360649729608636469249	1	0	0	0	0	1	0	0	0	0	0	0	0	649729608636469249	65.885	0.000666666666667	9.9925	5.97304347826	0.785416666667	0.212
392	3	1	10	error	'360', '262', ''	0	1	0	2015-10-01 23:36:24	262	649729608636469249	360649729608636469249	1	0	0	0	0	1	0	0	0	0	0	0	0	649729608636469249	65.885	0.000666666666667	9.9925	5.97304347826	0.785416666667	0.212
393	3	1	10	error	'360', '262', ''	0	1	0	2015-10-01 23:36:24	262	649729608636469249	360649729608636469249	1	0	0	0	0	1	0	0	0	0	0	0	0	649729608636469249	65.885	0.000666666666667	9.9925	5.97304347826	0.785416666667	0.212
394	3	1	10	error	'360', '262', ''	0	1	0	2015-10-01 23:36:24	262	649729608636469249	360649729608636469249	1	0	0	0	0	1	0	0	0	0	0	0	0	649729608636469249	65.885	0.000666666666667	9.9925	5.97304347826	0.785416666667	0.212
395	3	1	10	error	'360', '262', ''	0	1	0	2015-10-01 23:36:24	262	649729608636469249	360649729608636469249	1	0	0	0	0	1	0	0	0	0	0	0	0	649729608636469249	65.885	0.000666666666667	9.9925	5.97304347826	0.785416666667	0.212
396	3	1	10	error	'360', '262', ''	0	1	0	2015-10-01 23:36:24	262	649729608636469249	360649729608636469249	1	0	0	0	0	1	0	0	0	0	0	0	0	649729608636469249	65.885	0.000666666666667	9.9925	5.97304347826	0.785416666667	0.212
397	3	1	10	error	'360', '262', ''	0	1	0	2015-10-01 23:36:24	262	649729608636469249	360649729608636469249	1	0	0	0	0	1	0	0	0	0	0	0	0	649729608636469249	65.885	0.000666666666667	9.9925	5.97304347826	0.785416666667	0.212
398	3	1	10	error	'360', '262', ''	0	1	0	2015-10-01 23:36:24	262	649729608636469249	360649729608636469249	1	0	0	0	0	1	0	0	0	0	0	0	0	649729608636469249	65.885	0.000666666666667	9.9925	5.97304347826	0.785416666667	0.212
399	3	1	10	error	'360', '262', ''	0	1	0	2015-10-01 23:36:24	262	649729608636469249	360649729608636469249	1	0	0	0	0	1	0	0	0	0	0	0	0	649729608636469249	65.885	0.000666666666667	9.9925	5.97304347826	0.785416666667	0.212
400	3	1	10	error	'360', '262', ''	0	1	0	2015-10-01 23:36:24	262	649729608636469249	360649729608636469249	1	0	0	0	0	1	0	0	0	0	0	0	0	649729608636469249	65.885	0.000666666666667	9.9925	5.97304347826	0.785416666667	0.212
401	3	1	10	error	'360', '262', ''	0	1	0	2015-10-01 23:36:24	262	649729608636469249	360649729608636469249	1	0	0	0	0	1	0	0	0	0	0	0	0	649729608636469249	65.885	0.000666666666667	9.9925	5.97304347826	0.785416666667	0.212
402	3	1	10	error	'360', '262', ''	0	1	0	2015-10-01 23:36:24	262	649729608636469249	360649729608636469249	1	0	0	0	0	1	0	0	0	0	0	0	0	649729608636469249	65.885	0.000666666666667	9.9925	5.97304347826	0.785416666667	0.212
403	3	1	10	error	'360', '262', ''	0	1	0	2015-10-01 23:36:24	262	649729608636469249	360649729608636469249	1	0	0	0	0	1	0	0	0	0	0	0	0	649729608636469249	65.885	0.000666666666667	9.9925	5.97304347826	0.785416666667	0.212
404	3	1	10	error	'360', '262', ''	0	1	0	2015-10-01 23:36:24	262	649729608636469249	360649729608636469249	1	0	0	0	0	1	0	0	0	0	0	0	0	649729608636469249	65.885	0.000666666666667	9.9925	5.97304347826	0.785416666667	0.212
405	3	1	10	error	'360', '262', ''	0	1	0	2015-10-01 23:36:24	262	649729608636469249	360649729608636469249	1	0	0	0	0	1	0	0	0	0	0	0	0	649729608636469249	65.885	0.000666666666667	9.9925	5.97304347826	0.785416666667	0.212
406	3	1	10	error	'360', '262', ''	0	1	0	2015-10-01 23:36:24	262	649729608636469249	360649729608636469249	1	0	0	0	0	1	0	0	0	0	0	0	0	649729608636469249	65.885	0.000666666666667	9.9925	5.97304347826	0.785416666667	0.212
407	3	1	10	error	'360', '262', ''	0	1	0	2015-10-01 23:36:24	262	649729608636469249	360649729608636469249	1	0	0	0	0	1	0	0	0	0	0	0	0	649729608636469249	65.885	0.000666666666667	9.9925	5.97304347826	0.785416666667	0.212
408	3	1	10	error	'360', '262', ''	0	1	0	2015-10-01 23:36:24	262	649729608636469249	360649729608636469249	1	0	0	0	0	1	0	0	0	0	0	0	0	649729608636469249	65.885	0.000666666666667	9.9925	5.97304347826	0.785416666667	0.212
409	3	1	10	error	'360', '262', ''	0	1	0	2015-10-01 23:36:24	262	649729608636469249	360649729608636469249	1	0	0	0	0	1	0	0	0	0	0	0	0	649729608636469249	65.885	0.000666666666667	9.9925	5.97304347826	0.785416666667	0.212
410	3	1	10	error	'360', '262', ''	0	1	0	2015-10-01 23:36:24	262	649729608636469249	360649729608636469249	1	0	0	0	0	1	0	0	0	0	0	0	0	649729608636469249	65.885	0.000666666666667	9.9925	5.97304347826	0.785416666667	0.212
411	3	1	10	error	'360', '262', ''	0	1	0	2015-10-01 23:36:24	262	649729608636469249	360649729608636469249	1	0	0	0	0	1	0	0	0	0	0	0	0	649729608636469249	65.885	0.000666666666667	9.9925	5.97304347826	0.785416666667	0.212
412	3	1	10	error	'360', '262', ''	0	1	0	2015-10-01 23:36:24	262	649729608636469249	360649729608636469249	1	0	0	0	0	1	0	0	0	0	0	0	0	649729608636469249	65.885	0.000666666666667	9.9925	5.97304347826	0.785416666667	0.212
413	3	1	10	error	'360', '262', ''	0	1	0	2015-10-01 23:36:24	262	649729608636469249	360649729608636469249	1	0	0	0	0	1	0	0	0	0	0	0	0	649729608636469249	65.885	0.000666666666667	9.9925	5.97304347826	0.785416666667	0.212
414	3	1	10	error	'360', '262', ''	0	1	0	2015-10-01 23:36:24	262	649729608636469249	360649729608636469249	1	0	0	0	0	1	0	0	0	0	0	0	0	649729608636469249	65.885	0.000666666666667	9.9925	5.97304347826	0.785416666667	0.212
415	3	1	10	error	'360', '262', ''	0	1	0	2015-10-01 23:36:24	262	649729608636469249	360649729608636469249	1	0	0	0	0	1	0	0	0	0	0	0	0	649729608636469249	65.885	0.000666666666667	9.9925	5.97304347826	0.785416666667	0.212
416	3	1	10	error	'360', '262', ''	0	1	0	2015-10-01 23:36:24	262	649729608636469249	360649729608636469249	1	0	0	0	0	1	0	0	0	0	0	0	0	649729608636469249	65.885	0.000666666666667	9.9925	5.97304347826	0.785416666667	0.212
417	3	1	10	error	'360', '262', ''	0	1	0	2015-10-01 23:36:24	262	649729608636469249	360649729608636469249	1	0	0	0	0	1	0	0	0	0	0	0	0	649729608636469249	65.885	0.000666666666667	9.9925	5.97304347826	0.785416666667	0.212
418	3	1	10	error	'147'	0	0	1	2015-10-01 20:18:45	147	649679868867710976	360649729608636469249	1	0	0	0	0	1	0	0	0	0	0	0	0	649679868867710976	65.885	0.000666666666667	9.9925	5.97304347826	0.785416666667	0.212
419	3	1	10	error	'147'	0	0	1	2015-10-01 20:18:45	147	649679868867710976	360649729608636469249	1	0	0	0	0	1	0	0	0	0	0	0	0	649679868867710976	65.885	0.000666666666667	9.9925	5.97304347826	0.785416666667	0.212
420	3	1	10	error	'147'	0	0	1	2015-10-01 20:18:45	147	649679868867710976	360649729608636469249	1	0	0	0	0	1	0	0	0	0	0	0	0	649679868867710976	65.885	0.000666666666667	9.9925	5.97304347826	0.785416666667	0.212
421	3	1	10	error	'147'	0	0	1	2015-10-01 20:18:45	147	649679868867710976	360649729608636469249	1	0	0	0	0	1	0	0	0	0	0	0	0	649679868867710976	65.885	0.000666666666667	9.9925	5.97304347826	0.785416666667	0.212
422	3	1	10	rush_evening	'143'	0	0	1	2015-10-01 19:25:36	143	649666491281870848	360649729608636469249	1	0	0	0	0	1	0	0	0	0	0	0	0	649666491281870848	65.885	0.000666666666667	9.9925	5.97304347826	0.785416666667	0.212
423	3	1	10	rush_evening	'143'	0	0	1	2015-10-01 19:25:36	143	649666491281870848	360649729608636469249	1	0	0	0	0	1	0	0	0	0	0	0	0	649666491281870848	65.885	0.000666666666667	9.9925	5.97304347826	0.785416666667	0.212
424	3	1	10	rush_evening	'143'	0	0	1	2015-10-01 19:25:36	143	649666491281870848	360649729608636469249	1	0	0	0	0	1	0	0	0	0	0	0	0	649666491281870848	65.885	0.000666666666667	9.9925	5.97304347826	0.785416666667	0.212
425	3	1	10	rush_evening	'143'	0	0	1	2015-10-01 19:25:36	143	649666491281870848	360649729608636469249	1	0	0	0	0	1	0	0	0	0	0	0	0	649666491281870848	65.885	0.000666666666667	9.9925	5.97304347826	0.785416666667	0.212
426	3	1	10	error	'360', '262', ''	0	1	0	2015-10-01 23:36:24	262	649729608636469249	262649729608636469249	1	0	0	0	0	1	0	0	0	0	0	0	0	649729608636469249	65.885	0.000666666666667	9.9925	5.97304347826	0.785416666667	0.212
427	3	1	10	error	'360', '262', ''	0	1	0	2015-10-01 23:36:24	262	649729608636469249	262649729608636469249	1	0	0	0	0	1	0	0	0	0	0	0	0	649729608636469249	65.885	0.000666666666667	9.9925	5.97304347826	0.785416666667	0.212
428	3	1	10	error	'360', '262', ''	0	1	0	2015-10-01 23:36:24	262	649729608636469249	262649729608636469249	1	0	0	0	0	1	0	0	0	0	0	0	0	649729608636469249	65.885	0.000666666666667	9.9925	5.97304347826	0.785416666667	0.212
429	3	1	10	error	'360', '262', ''	0	1	0	2015-10-01 23:36:24	262	649729608636469249	262649729608636469249	1	0	0	0	0	1	0	0	0	0	0	0	0	649729608636469249	65.885	0.000666666666667	9.9925	5.97304347826	0.785416666667	0.212
430	3	1	10	error	'360', '262', ''	0	1	0	2015-10-01 23:36:24	262	649729608636469249	262649729608636469249	1	0	0	0	0	1	0	0	0	0	0	0	0	649729608636469249	65.885	0.000666666666667	9.9925	5.97304347826	0.785416666667	0.212
431	3	1	10	error	'360', '262', ''	0	1	0	2015-10-01 23:36:24	262	649729608636469249	262649729608636469249	1	0	0	0	0	1	0	0	0	0	0	0	0	649729608636469249	65.885	0.000666666666667	9.9925	5.97304347826	0.785416666667	0.212
432	3	1	10	error	'360', '262', ''	0	1	0	2015-10-01 23:36:24	262	649729608636469249	262649729608636469249	1	0	0	0	0	1	0	0	0	0	0	0	0	649729608636469249	65.885	0.000666666666667	9.9925	5.97304347826	0.785416666667	0.212
433	3	1	10	error	'360', '262', ''	0	1	0	2015-10-01 23:36:24	262	649729608636469249	262649729608636469249	1	0	0	0	0	1	0	0	0	0	0	0	0	649729608636469249	65.885	0.000666666666667	9.9925	5.97304347826	0.785416666667	0.212
434	3	1	10	error	'360', '262', ''	0	1	0	2015-10-01 23:36:24	262	649729608636469249	262649729608636469249	1	0	0	0	0	1	0	0	0	0	0	0	0	649729608636469249	65.885	0.000666666666667	9.9925	5.97304347826	0.785416666667	0.212
