	day_of_week	day_of_month	month	time_of_day	topic_train	t_bullet	t_limited	t_northbound	timestamp	train_id_x	tweet_id	uid	is_delay	delay_minor	delay_med	delay_major	delay_catastrophic	is_backlog	is_canceled	is_passing	is_accident	is_medical	is_mechanical	is_customer	is_event
526	2	1	7	rush_evening	'', '322'	1	0	0	2015-07-01 16:23:20	322	616280938155257856	268616419760918495232	1	1	0	0	0	0	0	0	0	0	0	0	0
527	2	1	7	workday	'220'	0	1	0	2015-07-01 15:30:05	220	616267540067540992	274616412984684863489	1	0	1	0	0	0	0	0	0	0	1	0	0
528	2	1	7	error	'370'	1	0	0	2015-07-01 00:52:14	370	616046620598099968	261616395282956161025	1	0	1	0	0	0	0	0	0	0	1	0	0
529	1	30	6	error	'370'	1	0	0	2015-06-30 01:19:26	370	615691078541316096	134616290816567443456	0	0	0	0	0	0	0	0	0	0	0	0	0
530	1	30	6	error	'264'	0	1	0	2015-06-30 01:09:48	264	615688654023888896	220616282252708810756	0	0	0	0	0	0	0	0	0	0	0	0	0
531	1	30	6	error	'366'	1	0	0	2015-06-30 00:41:53	366	615681626215833601	322616280938155257856	0	0	0	0	0	0	0	0	0	0	0	0	0
532	0	29	6	error	'366'	1	0	0	2015-06-29 23:50:46	366	615668764105920513	220616267540067540992	1	0	0	0	0	0	0	0	1	0	0	0	0
533	0	29	6	error	'155'	0	0	1	2015-06-29 22:44:25	155	615652065717678080	370616046620598099968	1	1	0	0	0	0	0	0	0	0	0	0	0
534	0	29	6	rush_evening	'309', '218'	1	0	1	2015-06-29 17:00:10	309	615565431907201025	370615691078541316096	1	0	1	0	0	0	0	0	0	0	0	0	0
535	0	29	6	rush_evening	'309', '218'	0	1	0	2015-06-29 17:00:10	218	615565431907201025	264615688654023888896	1	1	0	0	0	0	0	0	0	0	0	0	0
536	5	27	6	error	'284', '386', '289', '191', '193', '288'	0	1	0	2015-06-27 03:38:43	284	614638964490678272	366615681626215833601	1	0	0	1	0	0	0	0	0	0	1	0	0
537	5	27	6	error	'284', '386', '289', '191', '193', '288'	1	0	0	2015-06-27 03:38:43	386	614638964490678272	366615668764105920513	1	0	1	0	0	0	0	0	0	0	1	0	0
538	5	27	6	error	'284', '386', '289', '191', '193', '288'	0	1	1	2015-06-27 03:38:43	289	614638964490678272	155615652065717678080	1	1	0	0	0	0	0	0	0	0	0	0	0
539	5	27	6	error	'284', '386', '289', '191', '193', '288'	0	0	1	2015-06-27 03:38:43	191	614638964490678272	309615565431907201025	0	0	0	0	0	0	0	0	0	0	0	0	0
540	5	27	6	error	'284', '386', '289', '191', '193', '288'	0	0	1	2015-06-27 03:38:43	193	614638964490678272	218615565431907201025	0	0	0	0	0	0	0	0	0	0	0	0	0
541	5	27	6	error	'284', '386', '289', '191', '193', '288'	0	1	0	2015-06-27 03:38:43	288	614638964490678272	284614638964490678272	1	0	0	1	0	1	0	0	0	0	1	0	0
542	4	26	6	error	'261'	0	1	1	2015-06-26 23:48:42	261	614581079257694208	386614638964490678272	1	0	0	1	0	1	0	0	0	0	1	0	0
543	4	26	6	error	'365'	1	0	1	2015-06-26 00:05:52	365	614223012825436160	289614638964490678272	1	0	0	1	0	1	0	0	0	0	1	0	0
544	3	25	6	rush_evening	'139'	0	0	1	2015-06-25 17:29:09	139	614123176906375168	191614638964490678272	1	0	1	0	0	1	0	0	0	0	1	0	0
545	2	24	6	rush_evening	'227'	0	1	1	2015-06-24 16:12:39	227	613741535494942720	193614638964490678272	1	0	1	0	0	1	0	0	0	0	1	0	0
546	2	24	6	workday	'319'	1	0	1	2015-06-24 14:22:35	319	613713834348417024	288614638964490678272	1	0	1	0	0	1	0	0	0	0	1	0	0
547	2	24	6	error	'376'	1	0	0	2015-06-24 00:40:23	376	613506922117869568	261614581079257694208	0	0	0	0	0	0	0	0	0	0	0	0	0
548	1	23	6	rush_evening	'230'	0	1	0	2015-06-23 16:01:10	230	613376256248123392	365614223012825436160	1	1	0	0	0	0	0	0	0	0	0	0	0
549	0	22	6	rush_evening	'233'	0	1	1	2015-06-22 16:52:01	233	613026667557072896	139614123176906375168	1	0	1	0	0	0	0	0	0	0	1	0	0
550	0	22	6	rush_evening	'322'	1	0	0	2015-06-22 16:04:09	322	613014618785447936	227613741535494942720	0	0	0	0	0	0	0	0	0	0	0	0	0
551	0	22	6	workday	'220'	0	1	0	2015-06-22 15:58:01	220	613013075696848896	319613713834348417024	0	0	0	0	0	0	0	0	0	0	0	0	0
552	5	20	6	error	'278'	0	1	0	2015-06-20 01:43:46	278	612073320557621248	376613506922117869568	0	0	0	0	0	0	0	0	0	0	0	0	0
553	5	20	6	error	'274'	0	1	0	2015-06-20 01:37:02	274	612071628441149440	230613376256248123392	0	0	0	0	0	0	0	0	0	0	0	0	0
554	5	20	6	error	'376'	1	0	0	2015-06-20 01:27:57	376	612069340192485376	233613026667557072896	1	1	0	0	0	0	0	0	0	0	0	0	0
555	5	20	6	error	'268'	0	1	0	2015-06-20 01:26:53	268	612069071929016320	322613014618785447936	1	0	1	0	0	0	0	0	0	0	0	0	0
556	5	20	6	error	'272'	0	1	0	2015-06-20 01:25:41	272	612068772027830272	220613013075696848896	1	0	1	0	0	0	0	0	0	0	0	0	0
557	5	20	6	error	'370'	1	0	0	2015-06-20 00:56:00	370	612061302458966017	278612073320557621248	1	0	1	0	0	0	0	0	0	0	0	0	0
558	4	19	6	error	'151'	0	0	1	2015-06-19 22:37:34	151	612026463651434496	274612071628441149440	1	0	1	0	0	0	0	0	0	0	0	0	0
559	4	19	6	rush_evening	'142'	0	0	0	2015-06-19 19:22:58	142	611977490110611456	376612069340192485376	1	0	1	0	0	0	0	0	0	0	0	0	0
560	4	19	6	error	'376'	1	0	0	2015-06-19 01:44:52	376	611711210652725248	268612069071929016320	1	0	1	0	0	0	0	0	0	0	0	0	0
561	4	19	6	error	'376'	1	0	0	2015-06-19 00:49:02	376	611697160120209408	272612068772027830272	1	0	1	0	0	0	0	0	0	0	1	0	0
562	4	19	6	error	'156'	0	0	0	2015-06-19 00:12:24	156	611687942575132672	370612061302458966017	1	0	1	0	0	0	0	0	0	0	0	0	0
563	3	18	6	error	'258'	0	1	0	2015-06-18 23:41:53	258	611680260300484608	151612026463651434496	1	1	0	0	0	0	0	0	0	0	0	0	0
564	3	18	6	error	'258'	0	1	0	2015-06-18 23:01:21	258	611670061820981248	142611977490110611456	1	0	1	0	0	0	0	0	0	0	0	0	0
565	3	18	6	error	'254'	0	1	0	2015-06-18 22:43:23	254	611665539639803904	376611711210652725248	1	0	0	1	0	0	0	0	0	0	0	0	0
566	3	18	6	error	'155'	0	0	1	2015-06-18 22:42:56	155	611665428222337024	376611697160120209408	1	0	1	0	0	0	0	0	0	0	0	0	0
567	3	18	6	error	'152'	0	0	0	2015-06-18 22:17:37	152	611659056227311616	156611687942575132672	1	0	1	0	0	0	0	0	0	0	0	0	0
568	3	18	6	error	'146'	0	0	0	2015-06-18 20:06:09	146	611625972027125760	258611680260300484608	1	0	1	0	0	0	0	0	0	0	0	0	0
569	3	18	6	workday	'104'	0	0	0	2015-06-18 13:49:21	104	611531147495866368	258611670061820981248	1	0	1	0	0	0	0	0	0	0	0	0	0
570	2	17	6	workday	'221'	0	1	1	2015-06-17 14:57:07	221	611185810088398849	254611665539639803904	1	0	1	0	0	0	0	0	0	0	0	0	0
571	2	17	6	workday	'221'	0	1	1	2015-06-17 14:27:01	221	611178237062959104	155611665428222337024	1	1	0	0	0	0	0	0	0	0	0	0	0
572	2	17	6	workday	'221'	0	1	1	2015-06-17 14:26:54	221	611178205848862720	152611659056227311616	1	1	0	0	0	0	0	0	0	0	1	0	0
573	2	17	6	error	'380'	1	0	0	2015-06-17 01:54:14	380	610988792887926785	146611625972027125760	1	0	1	0	0	0	0	0	0	0	0	0	0
574	2	17	6	error	'269'	0	1	1	2015-06-17 00:30:34	269	610967738505277445	104611531147495866368	1	0	0	1	0	0	0	0	0	0	0	0	0
575	1	16	6	rush_evening	'142'	0	0	0	2015-06-16 19:07:18	142	610886385810063360	221611185810088398849	1	0	1	0	0	0	0	0	0	0	0	0	0
576	6	14	6	error	'440', '442'	0	0	0	2015-06-14 01:05:57	440	609889477117394944	221611178237062959104	1	1	0	0	0	0	0	0	0	0	0	0	0
577	6	14	6	error	'440', '442'	0	0	0	2015-06-14 01:05:57	442	609889477117394944	221611178205848862720	1	0	1	0	0	0	0	0	0	0	0	0	0
578	4	12	6	error	'371'	1	0	1	2015-06-12 23:28:48	371	609502642159489024	380610988792887926785	1	0	0	0	0	0	0	0	1	0	0	0	0
579	4	12	6	error	'152'	0	0	0	2015-06-12 22:49:36	152	609492775201959936	269610967738505277445	1	1	0	0	0	0	0	0	0	0	0	0	0
580	1	9	6	rush_evening	'135'	0	0	1	2015-06-09 17:11:21	135	608320491758174208	142610886385810063360	1	0	1	0	0	0	0	0	0	0	0	0	0
581	1	9	6	workday	'323'	1	0	1	2015-06-09 14:58:07	323	608286959337795584	440609889477117394944	1	0	0	0	0	0	1	0	0	0	1	0	0
582	1	9	6	error	'267'	0	1	1	2015-06-09 00:11:52	267	608063927352741889	442609889477117394944	1	0	0	0	0	0	0	0	0	0	1	0	0
583	0	8	6	rush_evening	'233'	0	1	1	2015-06-08 16:57:27	233	607954605029269504	371609502642159489024	0	0	0	0	0	0	0	0	0	0	0	0	0
