	Unnamed: 0	created_at	favorite_count	hashtags	id	in_reply_to_screen_name	retweet_count	text	day_of_week	day_of_month	month	time_of_day	topic_train	t_bullet	t_limited	t_northbound	timestamp	train_id	tweet_id
463	463	2015-07-14 00:24:59		NB269, Caltrain	620750805478420480		1.0	RT @BikesOnCaltrain: #NB269 reported at bike capacity departing PA. #Caltrain	1	14	7	error	'269'	0	1	1	2015-07-14 00:24:59	269	620750805478420480
464	464	2015-07-13 17:40:42		NB135, Caltrain	620649061914312704		3.0	#NB135 is currently -16 mins delayed. #Caltrain	0	13	7	rush_evening	'135'	0	0	1	2015-07-13 17:40:42	135	620649061914312704
465	465	2015-07-09 20:03:05		SB146, SB150, Caltrain	619235342361563136		1.0	#SB146 terminated at SoSF. Passengers will be transferred to #SB150 shortly. #Caltrain	3	9	7	error	'146', '150'	0	0	0	2015-07-09 20:03:05	146	619235342361563136
466	466	2015-07-09 20:03:05		SB146, SB150, Caltrain	619235342361563136		1.0	#SB146 terminated at SoSF. Passengers will be transferred to #SB150 shortly. #Caltrain	3	9	7	error	'146', '150'	0	0	0	2015-07-09 20:03:05	150	619235342361563136
467	467	2015-07-08 23:49:48	1.0	SB156, Caltrain	618930012998111232		1.0	#SB156 is -20 mins late in to LAW due to Med incident, baseball. #Caltrain	2	8	7	error	'156'	0	0	0	2015-07-08 23:49:48	156	618930012998111232
468	468	2015-07-08 23:00:21		SB156, Caltrain	618917566392602624		5.0	#SB156 is 14 mins late departing Hayward Park due to medical incident. #Caltrain	2	8	7	error	'156'	0	0	0	2015-07-08 23:00:21	156	618917566392602624
469	469	2015-07-08 01:10:14		NB375, Caltrain, SFGiants	618587863039381505		1.0	#NB375 reported standing room only out of RWC. #Caltrain #SFGiants	2	8	7	error	'375'	1	0	1	2015-07-08 01:10:14	375	618587863039381505
470	470	2015-07-07 00:53:48		NB375, Caltrain	618221343335563265		1.0	RT @BikesOnCaltrain: #NB375 reported at capacity for bikes departing PA. #Caltrain	1	7	7	error	'375'	1	0	1	2015-07-07 00:53:48	375	618221343335563265
471	471	2015-07-07 00:11:58	2.0	NB365, Caltrain	618210814105796608		1.0	#NB365 -14 mins late due to a overshoot, unruly passenger. #Caltrain	1	7	7	error	'365'	1	0	1	2015-07-07 00:11:58	365	618210814105796608
472	472	2015-07-02 01:55:38	1.0	SB278, Caltrain	616424962216177664		1.0	#SB278 -10 mins late out of RWC. #Caltrain	3	2	7	error	'278'	0	1	0	2015-07-02 01:55:38	278	616424962216177664
473	473	2015-07-02 01:34:58	1.0	SB268, Caltrain	616419760918495232		1.0	#SB268 -10 mins late out of SJ. #Caltrain	3	2	7	error	'268'	0	1	0	2015-07-02 01:34:58	268	616419760918495232
474	474	2015-07-02 01:08:02	2.0	SB274, Caltrain	616412984684863489		2.0	#SB274 -13 mins late due to mechanical trouble at BAY. #Caltrain	3	2	7	error	'274'	0	1	0	2015-07-02 01:08:02	274	616412984684863489
475	475	2015-07-01 23:57:42		NB261, Caltrain	616395282956161025		1.0	#NB261 -14 mins late due to a signal issue. #Caltrain	2	1	7	error	'261'	0	1	1	2015-07-01 23:57:42	261	616395282956161025
476	476	2015-07-01 17:02:35	1.0	SB134, Caltrain	616290816567443456		2.0	#SB134 will be next train to San Carlos. #Caltrain	2	1	7	rush_evening	'134'	0	0	0	2015-07-01 17:02:35	134	616290816567443456
477	477	2015-07-01 16:28:33	2.0	SB220, Caltrain	616282252708810756		6.0	#SB220 will move to San Carlos to let passengers off then will go out of service. #Caltrain	2	1	7	rush_evening	'220'	0	1	0	2015-07-01 16:28:33	220	616282252708810756
478	478	2015-07-01 16:23:20		Caltrain	616280938155257856		4.0	225 and 329 will proceed NB first, followed by SB 322 and 324. #Caltrain	2	1	7	rush_evening	'', '322'	1	0	0	2015-07-01 16:23:20	322	616280938155257856
479	479	2015-07-01 15:30:05	5.0	SB220, Caltrain	616267540067540992		25.0	#SB220 has been involved in a trespasser incident near Belmont. Expect delays. #Caltrain	2	1	7	workday	'220'	0	1	0	2015-07-01 15:30:05	220	616267540067540992
480	480	2015-07-01 00:52:14	2.0	SB370	616046620598099968		2.0	#SB370 will be routed around 268, which is about 10 mins delayed.	2	1	7	error	'370'	1	0	0	2015-07-01 00:52:14	370	616046620598099968
481	481	2015-06-30 01:19:26		SB370, Caltrain	615691078541316096		1.0	#SB370 -11 mins delayed out of MV. #Caltrain	1	30	6	error	'370'	1	0	0	2015-06-30 01:19:26	370	615691078541316096
482	482	2015-06-30 01:09:48		Caltrain	615688654023888896		1.0	10 min delays on SB 264 &amp; 268. #Caltrain	1	30	6	error	'264'	0	1	0	2015-06-30 01:09:48	264	615688654023888896
483	483	2015-06-30 00:41:53		SB366, Caltrain	615681626215833601		2.0	#SB366 -22 late out of RWC due to mechanical trouble. #Caltrain	1	30	6	error	'366'	1	0	0	2015-06-30 00:41:53	366	615681626215833601
484	484	2015-06-29 23:50:46	3.0	SB366, Caltrain	615668764105920513		1.0	#SB366 -12 Mins late departing SF due to mechanical trouble. #Caltrain	0	29	6	error	'366'	1	0	0	2015-06-29 23:50:46	366	615668764105920513
485	485	2015-06-29 22:44:25		NB155, Caltrain	615652065717678080		1.0	#NB155 -10 mins late at San Bruno. #Caltrain	0	29	6	error	'155'	0	0	1	2015-06-29 22:44:25	155	615652065717678080
486	486	2015-06-29 17:00:10	6.0	Caltrain	615565431907201025		3.0	All Bombardier sets now 6-car with addition of NB 309 &amp; 273 &amp; SB 218 &amp; 288. http://t.co/3WoLnTJp9N #Caltrain	0	29	6	rush_evening	'309', '218'	1	0	1	2015-06-29 17:00:10	309	615565431907201025
487	487	2015-06-29 17:00:10	6.0	Caltrain	615565431907201025		3.0	All Bombardier sets now 6-car with addition of NB 309 &amp; 273 &amp; SB 218 &amp; 288. http://t.co/3WoLnTJp9N #Caltrain	0	29	6	rush_evening	'309', '218'	0	1	0	2015-06-29 17:00:10	218	615565431907201025
488	488	2015-06-27 03:38:43	1.0	SB284, SB386, NB289, NB191, NB193, SB288	614638964490678272		3.0	"Due to signal issues, trains are experiencing delays. #SB284 is 30"" late, #SB386 34"" late, #NB289 22"", #NB191 13"", #NB193 19""&amp; #SB288 20"""	5	27	6	error	'284', '386', '289', '191', '193', '288'	0	1	0	2015-06-27 03:38:43	284	614638964490678272
489	489	2015-06-27 03:38:43	1.0	SB284, SB386, NB289, NB191, NB193, SB288	614638964490678272		3.0	"Due to signal issues, trains are experiencing delays. #SB284 is 30"" late, #SB386 34"" late, #NB289 22"", #NB191 13"", #NB193 19""&amp; #SB288 20"""	5	27	6	error	'284', '386', '289', '191', '193', '288'	1	0	0	2015-06-27 03:38:43	386	614638964490678272
490	490	2015-06-27 03:38:43	1.0	SB284, SB386, NB289, NB191, NB193, SB288	614638964490678272		3.0	"Due to signal issues, trains are experiencing delays. #SB284 is 30"" late, #SB386 34"" late, #NB289 22"", #NB191 13"", #NB193 19""&amp; #SB288 20"""	5	27	6	error	'284', '386', '289', '191', '193', '288'	0	1	1	2015-06-27 03:38:43	289	614638964490678272
491	491	2015-06-27 03:38:43	1.0	SB284, SB386, NB289, NB191, NB193, SB288	614638964490678272		3.0	"Due to signal issues, trains are experiencing delays. #SB284 is 30"" late, #SB386 34"" late, #NB289 22"", #NB191 13"", #NB193 19""&amp; #SB288 20"""	5	27	6	error	'284', '386', '289', '191', '193', '288'	0	0	1	2015-06-27 03:38:43	191	614638964490678272
492	492	2015-06-27 03:38:43	1.0	SB284, SB386, NB289, NB191, NB193, SB288	614638964490678272		3.0	"Due to signal issues, trains are experiencing delays. #SB284 is 30"" late, #SB386 34"" late, #NB289 22"", #NB191 13"", #NB193 19""&amp; #SB288 20"""	5	27	6	error	'284', '386', '289', '191', '193', '288'	0	0	1	2015-06-27 03:38:43	193	614638964490678272
493	493	2015-06-27 03:38:43	1.0	SB284, SB386, NB289, NB191, NB193, SB288	614638964490678272		3.0	"Due to signal issues, trains are experiencing delays. #SB284 is 30"" late, #SB386 34"" late, #NB289 22"", #NB191 13"", #NB193 19""&amp; #SB288 20"""	5	27	6	error	'284', '386', '289', '191', '193', '288'	0	1	0	2015-06-27 03:38:43	288	614638964490678272
494	494	2015-06-26 23:48:42	1.0	NB261, Caltrain	614581079257694208		2.0	#NB261 is currently standing room only and at capacity for bikes. #Caltrain	4	26	6	error	'261'	0	1	1	2015-06-26 23:48:42	261	614581079257694208
495	495	2015-06-26 00:05:52	1.0	NB365, Caltrain	614223012825436160		1.0	#NB365 -10 Mins late departing PA. #Caltrain	4	26	6	error	'365'	1	0	1	2015-06-26 00:05:52	365	614223012825436160
496	496	2015-06-25 17:29:09		NB139	614123176906375168		1.0	#NB139 is currently delayed out of SJ due to track change because of Mechanical issue. 139 is currently 11” late &amp; not yet departed SJ.	3	25	6	rush_evening	'139'	0	0	1	2015-06-25 17:29:09	139	614123176906375168
497	497	2015-06-24 16:12:39		NB227, Caltrain	613741535494942720		2.0	RT @BikesOnCaltrain: #NB227 is standing room only and at capacity for bikes approaching MIL. #Caltrain	2	24	6	rush_evening	'227'	0	1	1	2015-06-24 16:12:39	227	613741535494942720
498	498	2015-06-24 14:22:35		NB319, Caltrain	613713834348417024		1.0	RT @BikesOnCaltrain: #NB319 is at capacity for people and bikes out of MV. Standing room only. #Caltrain	2	24	6	workday	'319'	1	0	1	2015-06-24 14:22:35	319	613713834348417024
499	499	2015-06-24 00:40:23		SB376, Caltrain	613506922117869568		1.0	RT @BikesOnCaltrain: #SB376 reported standing room only and at capacity for bikes departing SF. #Caltrain	2	24	6	error	'376'	1	0	0	2015-06-24 00:40:23	376	613506922117869568
500	500	2015-06-23 16:01:10			613376256248123392		2.0	RT @mikevladimer: @BikesOnCaltrain @Caltrain_News @sfbike FYI bike car is almost full on SB230 after just our second stop at 22nd St. (I kn…	1	23	6	rush_evening	'230'	0	1	0	2015-06-23 16:01:10	230	613376256248123392
501	501	2015-06-22 16:52:01	2.0	NB233, Caltrain	613026667557072896		2.0	#NB233 is 10 mins late out of Hayward Park. #Caltrain	0	22	6	rush_evening	'233'	0	1	1	2015-06-22 16:52:01	233	613026667557072896
502	502	2015-06-22 16:04:09		SB322, Caltrain	613014618785447936		3.0	#SB322 is 14 mins late At MV.  Delayed due to following 220. #Caltrain	0	22	6	rush_evening	'322'	1	0	0	2015-06-22 16:04:09	322	613014618785447936
503	503	2015-06-22 15:58:01		SB220, Caltrain	613013075696848896		2.0	#SB220 is 16 mins late out of MV. #Caltrain	0	22	6	workday	'220'	0	1	0	2015-06-22 15:58:01	220	613013075696848896
504	504	2015-06-20 01:43:46		SB278, Caltrain	612073320557621248		1.0	#SB278 – 15min late @ HIL. #Caltrain	5	20	6	error	'278'	0	1	0	2015-06-20 01:43:46	278	612073320557621248
505	505	2015-06-20 01:37:02		SB274, Caltrain	612071628441149440		2.0	#SB274 – 17 min late Hayward Park. #Caltrain	5	20	6	error	'274'	0	1	0	2015-06-20 01:37:02	274	612071628441149440
506	506	2015-06-20 01:27:57		SB376	612069340192485376		2.0	#SB376 – 14min late RWC. Southbound delays.	5	20	6	error	'376'	1	0	0	2015-06-20 01:27:57	376	612069340192485376
507	507	2015-06-20 01:26:53		SB268, Caltrain	612069071929016320		3.0	#SB268 held at SJ for #370 PAX transfer due to #370 being 12min latE. #Caltrain	5	20	6	error	'268'	0	1	0	2015-06-20 01:26:53	268	612069071929016320
508	508	2015-06-20 01:25:41		SB272, Caltrain	612068772027830272		2.0	#SB272 – 17 min late @ HIL Due to signal issues. #Caltrain	5	20	6	error	'272'	0	1	0	2015-06-20 01:25:41	272	612068772027830272
509	509	2015-06-20 00:56:00		SB370, Caltrain	612061302458966017		1.0	#SB370 – 11 min late HIL. #Caltrain	5	20	6	error	'370'	1	0	0	2015-06-20 00:56:00	370	612061302458966017
510	510	2015-06-19 22:37:34		NB151, Caltrain	612026463651434496		1.0	#NB151 was 10min late out of BEL. #Caltrain	4	19	6	error	'151'	0	0	1	2015-06-19 22:37:34	151	612026463651434496
511	511	2015-06-19 19:22:58		SB142, Caltrain	611977490110611456		1.0	#SB142 is 12 mins late at PA. #Caltrain	4	19	6	rush_evening	'142'	0	0	0	2015-06-19 19:22:58	142	611977490110611456
512	512	2015-06-19 01:44:52		SB376, Caltrain	611711210652725248		3.0	#SB376 - 21mins late @ PA. 376 ran around 274 at RWC.  274 – 8min late after getting passed. #Caltrain	4	19	6	error	'376'	1	0	0	2015-06-19 01:44:52	376	611711210652725248
513	513	2015-06-19 00:49:02		SB376	611697160120209408		4.0	#SB376 will depart SF approx. 10-15min late due equipment swaps for mechanical issues. 274 will run ahead of 376 from SSF – RWC.	4	19	6	error	'376'	1	0	0	2015-06-19 00:49:02	376	611697160120209408
514	514	2015-06-19 00:12:24		SB156, Caltrain	611687942575132672		1.0	#SB156 will be about 15min late into CAP. #Caltrain	4	19	6	error	'156'	0	0	0	2015-06-19 00:12:24	156	611687942575132672
515	515	2015-06-18 23:41:53		SB258, Caltrain	611680260300484608		1.0	#SB258 - 12 mins late. #Caltrain	3	18	6	error	'258'	0	1	0	2015-06-18 23:41:53	258	611680260300484608
516	516	2015-06-18 23:01:21	1.0	SB258, Caltrain	611670061820981248		2.0	#SB258 departed SF 12 mins late. #Caltrain	3	18	6	error	'258'	0	1	0	2015-06-18 23:01:21	258	611670061820981248
517	517	2015-06-18 22:43:23	1.0	SB254, Caltrain	611665539639803904		2.0	#SB254-14 mins late @ RWC. #Caltrain	3	18	6	error	'254'	0	1	0	2015-06-18 22:43:23	254	611665539639803904
518	518	2015-06-18 22:42:56	1.0	NB155, Caltrain	611665428222337024		1.0	#NB155 – 10 min late out of San Mateo. #Caltrain	3	18	6	error	'155'	0	0	1	2015-06-18 22:42:56	155	611665428222337024
519	519	2015-06-18 22:17:37		SB152, Caltrain	611659056227311616		2.0	#SB152-10min late @ RWC. Mechanical delay. #Caltrain	3	18	6	error	'152'	0	0	0	2015-06-18 22:17:37	152	611659056227311616
520	520	2015-06-18 20:06:09		SB146, Caltrain	611625972027125760		1.0	#SB146 – 13” mins late out of SMT. #Caltrain	3	18	6	error	'146'	0	0	0	2015-06-18 20:06:09	146	611625972027125760
521	521	2015-06-18 13:49:21		SB104, Caltrain	611531147495866368		2.0	#SB104 is 23 mins late. #Caltrain	3	18	6	workday	'104'	0	0	0	2015-06-18 13:49:21	104	611531147495866368
522	522	2015-06-17 14:57:07	1.0	NB221, Caltrain	611185810088398849		3.0	#NB221 is running about 15 mins late. #Caltrain	2	17	6	workday	'221'	0	1	1	2015-06-17 14:57:07	221	611185810088398849
523	523	2015-06-17 14:27:01			611178237062959104		1.0	RT @chenmor3: @Caltrain_News NB221 just arrived to blossom 10 min late	2	17	6	workday	'221'	0	1	1	2015-06-17 14:27:01	221	611178237062959104
524	524	2015-06-17 14:26:54		NB221, Caltrain	611178205848862720		1.0	#NB221 departed Gilroy 11 late. Still rolling up to SJ. #Caltrain @jessicatai	2	17	6	workday	'221'	0	1	1	2015-06-17 14:26:54	221	611178205848862720
525	525	2015-06-17 01:54:14	2.0	SB380, Caltrain	610988792887926785		1.0	#SB380 reported a near miss with a trespasser en route to HIL. Train was able to avoid, on the move. #Caltrain	2	17	6	error	'380'	1	0	0	2015-06-17 01:54:14	380	610988792887926785
526	526	2015-06-17 00:30:34		NB269, Caltrain	610967738505277445		1.0	#NB269 departed PA 10 LATE. 269 is at bike capacity. #Caltrain	2	17	6	error	'269'	0	1	1	2015-06-17 00:30:34	269	610967738505277445
527	527	2015-06-16 19:07:18		SB142, Caltrain	610886385810063360		1.0	#SB142 is 18 mins late out of Millbrae. #Caltrain	1	16	6	rush_evening	'142'	0	0	0	2015-06-16 19:07:18	142	610886385810063360
528	528	2015-06-14 01:05:57	3.0		609889477117394944		3.0	Mechanical problem with SB 440. It will return to SF and passengers will board SB 442.	6	14	6	error	'440', '442'	0	0	0	2015-06-14 01:05:57	440	609889477117394944
529	529	2015-06-14 01:05:57	3.0		609889477117394944		3.0	Mechanical problem with SB 440. It will return to SF and passengers will board SB 442.	6	14	6	error	'440', '442'	0	0	0	2015-06-14 01:05:57	442	609889477117394944
530	530	2015-06-12 23:28:48		NB371, Caltrain	609502642159489024		1.0	RT @BikesOnCaltrain: #NB371 will run with a 5-car set. #Caltrain	4	12	6	error	'371'	1	0	1	2015-06-12 23:28:48	371	609502642159489024
531	531	2015-06-12 22:49:36		SB152, Caltrain	609492775201959936		1.0	#SB152 is 11 mins late. #Caltrain	4	12	6	error	'152'	0	0	0	2015-06-12 22:49:36	152	609492775201959936
532	532	2015-06-09 17:11:21		NB135, Caltrain	608320491758174208		1.0	#NB135 is delayed 10 mins out of Redwood City. #Caltrain	1	9	6	rush_evening	'135'	0	0	1	2015-06-09 17:11:21	135	608320491758174208
533	533	2015-06-09 14:58:07		NB323, Caltrain	608286959337795584		1.0	RT @BikesOnCaltrain: #NB323 departed San Jose at capacity for bikes. #Caltrain	1	9	6	workday	'323'	1	0	1	2015-06-09 14:58:07	323	608286959337795584
534	534	2015-06-09 00:11:52	1.0	NB267	608063927352741889		7.0	#NB267 stopped at MPK with engine issues.	1	9	6	error	'267'	0	1	1	2015-06-09 00:11:52	267	608063927352741889
535	535	2015-06-08 16:57:27		NB233, Caltrain	607954605029269504		1.0	#NB233 is 10 mins delayed at Millbrae. #Caltrain	0	8	6	rush_evening	'233'	0	1	1	2015-06-08 16:57:27	233	607954605029269504
